sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Power factor,Figure of merit Z
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,650,0.0000055537,0.00013509,2.939,0.72761,180060.140086789,0.003285973,0.0011180582
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,700,0.0000057819,0.00014112,3.0437,0.77968,172953.5273871911,0.0034443443,0.0011316307
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,750,0.0000060102,0.00014715,3.1484,0.83175,166383.8141825563,0.0036027291,0.0011443048
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,800,0.0000062384,0.00015318,3.2531,0.88382,160297.5121826109,0.0037612388,0.0011562014
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,300,0.0000037894,0.000092453,,,263894.0201615031,0.0022556492,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,350,0.0000039175,0.000097517,,,255264.8372686662,0.0024274576,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,400,0.0000040456,0.00010258,,,247182.1237888076,0.0026010126,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,450,0.0000041737,0.00010765,,,239595.562690179,0.0027765586,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,500,0.0000043018,0.00011271,2.8472,0.5367,232460.830350086,0.0029530764,0.0010371862
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,550,0.0000044299,0.00011778,3.0647,0.58312,225738.7299939051,0.0031314766,0.001021789
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,600,0.000004558,0.00012284,3.2821,0.62954,219394.4712593243,0.0033105892,0.0010086802
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,650,0.0000046861,0.00012791,3.4995,0.67596,213397.0679242867,0.0034913826,0.0009976804
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,700,0.0000048141,0.00013297,3.717,0.72239,207723.1465902245,0.0036727573,0.0009880972
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,750,0.0000049422,0.00013804,3.9344,0.76881,202339.0392942414,0.0038555788,0.0009799661
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,800,0.0000050703,0.0001431,4.1519,0.81523,197226.988541112,0.0040387374,0.0009727444
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31292,CaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,350,0.0000035056,0.000080483,,,285257.8731172981,0.0018477617,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31292,CaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,400,0.0000037341,0.000085645,,,267802.1477732252,0.0019643464,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31292,CaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,450,0.0000039625,0.000090807,,,252365.9305993691,0.0020809871,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31292,CaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,500,0.0000041909,0.000095968,3.5879,0.30625,238612.2312629745,0.0021975845,0.0006124988
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31292,CaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,550,0.0000044194,0.00010113,3.7401,0.34031,226275.0599628909,0.0023141777,0.0006187475
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31292,CaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,600,0.0000046478,0.00010629,3.8924,0.37469,215155.5574680494,0.0024307337,0.000624482
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31292,CaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,650,0.0000048762,0.00011145,4.0447,0.40936,205077.7244575694,0.0025472914,0.000629785
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31292,CaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,700,0.0000051047,0.00011662,4.197,0.44436,195897.8980155543,0.0026642554,0.0006347999
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31292,CaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,750,0.0000053331,0.00012178,4.3492,0.47954,187508.2034839024,0.0027808157,0.0006393856
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31292,CaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,800,0.0000055615,0.00012694,4.5015,0.51492,179807.605861728,0.0028973773,0.0006436471
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,300,0.0000038288,0.000075026,,,261178.4371082324,0.0014701475,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,350,0.000004048,0.000089423,,,247035.5731225296,0.0019754133,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,400,0.0000042671,0.000098505,,,234351.1987063814,0.0022739648,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,450,0.0000044863,0.00010596,,,222900.8314201012,0.0025026239,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,500,0.0000047054,0.00011348,2.8159,0.49328,212521.783482807,0.002736794,0.0009719074
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,550,0.0000049246,0.00012132,2.9399,0.55394,203062.177638793,0.0029887793,0.0010166262
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,600,0.0000051438,0.00012889,3.0639,0.6146,194408.8028305922,0.0032296419,0.0010540951
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,650,0.0000053629,0.00013533,3.1879,0.67527,186466.2775737008,0.0034149824,0.0010712326
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,700,0.0000055821,0.00014007,3.3119,0.73593,179144.0497303882,0.0035147355,0.0010612444
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,750,0.0000058013,0.00014341,3.4359,0.79659,172375.157292331,0.0035451413,0.0010317941
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,800,0.0000060204,0.00014711,3.56,0.85725,166101.9201381968,0.0035946701,0.0010097388
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,300,0.0000070419,0.00010907,,,142007.1287578636,0.0016893544,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,350,0.0000072262,0.00011618,,,138385.3200852454,0.0018678963,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,400,0.0000074105,0.00012328,,,134943.6610215235,0.0020508681,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,450,0.0000075948,0.00013038,,,131669.0367093275,0.0022382346,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,500,0.0000077791,0.00013749,2.0983,0.66867,128549.5751436541,0.0024300369,0.0011580979
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,550,0.0000079635,0.00014459,2.1405,0.74997,125572.9264770516,0.0026252613,0.001226471
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,600,0.0000081478,0.00015169,2.1827,0.83127,122732.5167529885,0.0028240575,0.0012938368
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,650,0.0000083321,0.0001588,2.2249,0.91256,120017.7626288691,0.0030265407,0.0013603042
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,700,0.0000085164,0.0001659,2.2671,0.99386,117420.5063172232,0.0032317423,0.0014254961
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,750,0.0000087007,0.00017301,2.3093,1.0752,114933.2812302458,0.0034402359,0.001489731
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,800,0.000008885,0.00018011,2.3515,1.1565,112549.240292628,0.0036510537,0.0015526488
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,300,0.0000032756,0.000078881,,,305287.5809012089,0.0018995641,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,350,0.0000034876,0.000084572,,,286730.1296020186,0.0020508152,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,400,0.0000036996,0.000090263,,,270299.4918369554,0.0022022406,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,450,0.0000039115,0.000095953,,,255656.397801355,0.0023538229,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,500,0.0000041235,0.00010164,3.1733,0.38791,242512.428761974,0.0025053206,0.0007895001
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,550,0.0000043355,0.00010734,3.2465,0.43245,230653.9038173221,0.0026575656,0.0008185941
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,600,0.0000045474,0.00011303,3.3197,0.47698,219905.8802832388,0.0028094693,0.0008463022
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,650,0.0000047594,0.00011872,3.393,0.52152,210110.5181325377,0.0029613898,0.0008727939
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,700,0.0000049713,0.00012441,3.4662,0.56606,201154.6275622071,0.0031134408,0.0008982288
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,750,0.0000051833,0.0001301,3.5395,0.61059,192927.2857060174,0.0032654892,0.0009225849
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,800,0.0000053953,0.00013579,3.6127,0.65513,185346.5052916427,0.0034175901,0.0009459933
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,300,0.0000035389,0.000074686,,,282573.6810873435,0.0015761956,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,350,0.0000037689,0.000079974,,,265329.4064581178,0.0016970046,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,400,0.0000039989,0.000085262,,,250068.7689114507,0.0018179021,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,450,0.0000042288,0.00009055,,,236473.7041241014,0.0019389194,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,500,0.0000044588,0.000095837,3.0214,0.34089,224275.5898448013,0.0020599109,0.0006817736
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,550,0.0000046888,0.00010113,3.1777,0.37753,213274.1852926122,0.0021812141,0.0006864129
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,600,0.0000049188,0.00010641,3.3341,0.41427,203301.6182808815,0.0023020021,0.0006904418
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,650,0.0000051488,0.0001117,3.4904,0.45127,194220.0124300808,0.0024232617,0.0006942648
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,700,0.0000053788,0.00011699,3.6467,0.48844,185915.0739941995,0.0025445564,0.0006977696
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,750,0.0000056088,0.00012228,3.8031,0.52573,178291.2565967765,0.0026658819,0.000700976
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,800,0.0000058387,0.00012756,3.9594,0.56308,171271.0021066333,0.0027868453,0.0007038555
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,300,0.0000034676,0.000078364,,,288383.8966432114,0.0017709414,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,350,0.0000036796,0.000085087,,,271768.6705076639,0.0019675502,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,400,0.0000038916,0.00009181,,,256963.7167231987,0.0021659667,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,450,0.0000041036,0.000098533,,,243688.4686616629,0.0023659109,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,500,0.0000043155,0.00010526,3.1145,0.41705,231722.8594600857,0.0025674123,0.0008243417
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,550,0.0000045275,0.00011198,3.2018,0.48199,220872.4461623412,0.0027696345,0.0008650242
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,600,0.0000047395,0.0001187,3.2891,0.54694,210992.7207511341,0.002972822,0.0009038406
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,650,0.0000049515,0.00012543,3.3763,0.61188,201959.0023225285,0.0031773573,0.0009410767
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,700,0.0000051635,0.00013215,3.4636,0.67683,193667.0862786869,0.0033821289,0.0009764779
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,750,0.0000053755,0.00013887,3.5508,0.74177,186029.2065854339,0.0035875503,0.0010103499
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,800,0.0000055875,0.00014559,3.6381,0.80672,178970.9172259508,0.0037935478,0.0010427277
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31309,HM DD0.86Fe4Sb12,undefined,500,,,,0.51725,,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31309,HM DD0.86Fe4Sb12,undefined,550,,,,0.56078,,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31309,HM DD0.86Fe4Sb12,undefined,600,,,,0.60431,,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31309,HM DD0.86Fe4Sb12,undefined,650,,,,0.64784,,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31309,HM DD0.86Fe4Sb12,undefined,700,,,,0.69137,,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31309,HM DD0.86Fe4Sb12,undefined,750,,,,0.73489,,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31309,HM DD0.86Fe4Sb12,undefined,800,,,,0.77842,,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31310,HM Ca0.91Fe4Sb12,undefined,500,,,,0.25577,,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31310,HM Ca0.91Fe4Sb12,undefined,550,,,,0.28205,,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31310,HM Ca0.91Fe4Sb12,undefined,600,,,,0.30832,,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31310,HM Ca0.91Fe4Sb12,undefined,650,,,,0.3346,,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31310,HM Ca0.91Fe4Sb12,undefined,700,,,,0.36088,,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31310,HM Ca0.91Fe4Sb12,undefined,750,,,,0.38716,,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31310,HM Ca0.91Fe4Sb12,undefined,800,,,,0.41344,,,
8671,10.1016/j.intermet.2010.12.001,25147,11(b),31316,HM Ba0.83Fe4Sb12,undefined,500,,,,0.2425,,,
8671,10.1016/j.intermet.2010.12.001,25147,11(b),31316,HM Ba0.83Fe4Sb12,undefined,550,,,,0.26145,,,
8671,10.1016/j.intermet.2010.12.001,25147,11(b),31316,HM Ba0.83Fe4Sb12,undefined,600,,,,0.28039,,,
8671,10.1016/j.intermet.2010.12.001,25147,11(b),31316,HM Ba0.83Fe4Sb12,undefined,650,,,,0.29933,,,
8671,10.1016/j.intermet.2010.12.001,25147,11(b),31316,HM Ba0.83Fe4Sb12,undefined,700,,,,0.31827,,,
8671,10.1016/j.intermet.2010.12.001,25147,11(b),31316,HM Ba0.83Fe4Sb12,undefined,750,,,,0.33721,,,
8671,10.1016/j.intermet.2010.12.001,25147,11(b),31316,HM Ba0.83Fe4Sb12,undefined,800,,,,0.35615,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,300,0.0000032392,,,,308718.2020251914,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,350,0.0000034351,0.00009972,,,291112.3402521033,0.0028948439,
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,400,0.000003631,0.00010665,,,275406.2241806665,0.0031325317,
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,450,0.0000038268,0.00011358,,,261314.9367617853,0.0033710715,
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,500,0.0000040227,0.00012051,3.4778,0.52318,248589.2559723569,0.0036101773,0.0010380635
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,550,0.0000042186,0.00012744,3.579,0.58638,237045.4653202484,0.0038498444,0.001075676
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,600,0.0000044145,0.00013438,3.6802,0.64957,226526.2204100125,0.004090607,0.0011115176
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,650,0.0000046104,0.00014131,3.7814,0.71276,216900.9196598994,0.0043311895,0.0011453931
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,700,0.0000048063,0.00014824,3.8826,0.77596,208060.2542496307,0.0045721444,0.0011775986
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,750,0.0000050022,0.00015517,3.9838,0.83915,199912.0387029707,0.0048134279,0.0012082504
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,800,0.0000051981,,4.085,0.90234,192377.9842634809,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,300,0.0000043287,0.000092502,,,231016.2404417031,0.0019767182,
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,350,0.0000047976,0.00010001,,,208437.5521093881,0.0020847924,
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,400,0.0000052302,0.00010751,,,191197.2773507705,0.0022099346,
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,450,0.0000056263,0.00011502,,,177736.7008513588,0.0023513855,
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,500,0.0000059859,0.00012253,2.7135,0.47815,167059.2559180741,0.002508161,0.0009243269
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,550,0.0000063092,0.00013003,2.7522,0.56496,158498.7003106575,0.0026798645,0.0009737172
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,600,0.0000065961,0.00013754,2.7909,0.65176,151604.7361319567,0.0028679449,0.0010276058
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,650,0.0000068465,0.00014504,2.8296,0.73857,146060.0306726065,0.0030726067,0.0010858802
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,700,0.0000070606,0.00015255,2.8683,0.82537,141631.0228592471,0.0032959667,0.0011491011
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,750,0.0000072382,0.00016006,2.907,0.91217,138155.8951120444,0.003539444,0.001217559
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,800,0.0000073794,0.00016756,2.9457,0.99898,135512.3722795891,0.0038046933,0.0012916092
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,300,0.0000078854,0.00012326,,,126816.6484896137,0.0019267288,
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,350,0.0000082236,0.00013092,,,121601.2451967508,0.002084251,
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,400,0.0000085617,0.00013858,1.6652,0.53881,116799.2337970263,0.0022430611,0.0013470221
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,450,0.0000088999,0.00014623,1.7164,0.62991,112360.8130428432,0.0024026352,0.0013998108
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,500,0.0000092381,0.00015389,1.7675,0.79135,108247.3668828006,0.0025635284,0.0014503697
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,550,0.0000095763,0.00016155,1.8186,0.8721,104424.464563558,0.0027253117,0.0014985768
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,600,0.0000099145,0.00016921,1.8698,0.95286,100862.3732916436,0.0028878939,0.0015444935
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,650,0.000010253,0.00017687,1.9209,1.0336,97532.4295328197,0.0030511067,0.0015883735
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,700,0.000010591,0.00018453,1.972,1.1144,94419.7903880653,0.0032151186,0.0016303847
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,750,0.000010929,0.00019219,2.0232,1.1951,91499.6797511209,0.0033797233,0.001670484
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,800,0.000011267,0.00019985,,1.2759,88754.7705689181,0.0035448675,
8671,10.1016/j.intermet.2010.12.001,25151,13,31326,DDyFe3CoSb12_ y=0.65,undefined,350,0.000005582,0.00012076,,,179147.2590469366,0.0026125005,
8671,10.1016/j.intermet.2010.12.001,25151,13,31326,DDyFe3CoSb12_ y=0.65,undefined,400,0.000005805,0.00012799,,,172265.2885443583,0.0028219535,
8671,10.1016/j.intermet.2010.12.001,25151,13,31326,DDyFe3CoSb12_ y=0.65,undefined,450,0.000006028,0.00013521,,,165892.501658925,0.0030328043,
8671,10.1016/j.intermet.2010.12.001,25151,13,31326,DDyFe3CoSb12_ y=0.65,undefined,500,0.0000062509,0.00014244,2.1526,0.84996,159976.9633172823,0.0032457972,0.0015078497
8671,10.1016/j.intermet.2010.12.001,25151,13,31326,DDyFe3CoSb12_ y=0.65,undefined,550,0.0000064739,0.00014967,2.2267,0.92041,154466.395835586,0.0034602186,0.0015539671
8671,10.1016/j.intermet.2010.12.001,25151,13,31326,DDyFe3CoSb12_ y=0.65,undefined,600,0.0000066968,0.00015689,2.3008,0.99086,149325.0507705173,0.0036755573,0.0015975127
8671,10.1016/j.intermet.2010.12.001,25151,13,31326,DDyFe3CoSb12_ y=0.65,undefined,650,0.0000069198,0.00016412,2.3749,1.0613,144512.8471921154,0.0038925076,0.0016390196
8671,10.1016/j.intermet.2010.12.001,25151,13,31326,DDyFe3CoSb12_ y=0.65,undefined,700,0.0000071427,0.00017134,2.449,1.1318,140003.0800677615,0.0041101258,0.0016782874
8671,10.1016/j.intermet.2010.12.001,25151,13,31326,DDyFe3CoSb12_ y=0.65,undefined,750,0.0000073657,0.00017857,2.5231,1.2022,135764.4215756819,0.0043291534,0.0017158073
8671,10.1016/j.intermet.2010.12.001,25151,13,31326,DDyFe3CoSb12_ y=0.65,undefined,800,0.0000075887,0.0001858,2.5972,1.2727,131774.8758021796,0.0045490848,0.0017515343
