sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Hall movility,Lattice thermal conductivity,Power factor,S,Seebeck coefficient,Thermal conductivity,ZT,total thermal conductivity,Electrical resistivity,Figure of merit Z
7964,10.1039/c2ee22622g,17501,3a,21015,1E18,undefined,920,1537,,,0.00021133,,0.00042833,0.31396,0.4906,,0.0006506181,0.0006731112
7964,10.1039/c2ee22622g,17501,3a,21015,1E18,undefined,925,1548.7,,,0.00021336,,0.0004289,0.31244,0.49303,,0.0006457028,0.0006828831
7964,10.1039/c2ee22622g,17501,3a,21015,1E18,undefined,930,1560.4,,,0.00028779,,0.00042946,,,,0.0006408613,
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,310,10286,,,0.00054932,,0.00023078,0.49465,0.23227,,0.0000972195,0.0011105226
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,315,10237,,,0.0005471,,0.00023095,0.49348,0.2357,,0.0000976849,0.0011086569
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,320,10188,,,0.00054487,,0.00023112,0.49232,0.23913,,0.0000981547,0.0011067395
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,325,10139,,,0.00054264,,0.00023129,0.49116,0.24255,,0.0000986291,0.0011048131
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,330,10089,,,0.00054042,,0.00023146,0.49,0.24598,,0.0000991179,0.001102898
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,335,10040,,,0.00053819,,0.00023162,0.48884,0.24941,,0.0000996016,0.0011009533
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,340,9990.8,,,0.00053597,,0.00023179,0.48768,0.25284,,0.0001000921,0.0010990198
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,345,9941.5,,,0.00053374,,0.00023196,0.48652,0.25626,,0.0001005884,0.0010970566
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,350,9892.2,,,0.00053151,,0.00023213,0.48536,0.25969,,0.0001010897,0.0010950841
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,355,9843,,,0.00052929,,0.0002323,0.48419,0.26312,,0.000101595,0.0010931453
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,360,9793.7,,,0.00052706,,0.00023247,0.48303,0.26655,,0.0001021065,0.0010911538
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,365,9744.4,,,0.00052483,,0.00023264,0.48187,0.26998,,0.000102623,0.0010891527
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,370,9695.1,,,0.00052261,,0.00023281,0.48071,0.2734,,0.0001031449,0.0010871627
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,375,9645.9,,,0.00052038,,0.00023298,0.47955,0.27683,,0.000103671,0.0010851423
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,380,9596.6,,,0.00051816,,0.00023315,0.47839,0.28026,,0.0001042036,0.001083133
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,385,9547.3,,,0.00051593,,0.00023332,0.47723,0.28369,,0.0001047417,0.001081093
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,390,9498.1,,,0.0005137,,0.00023349,0.47607,0.28712,,0.0001052842,0.001079043
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,395,9448.8,,,0.00051148,,0.00023366,0.4749,0.29054,,0.0001058335,0.0010770267
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,400,9399.5,,,0.00050925,,0.00023383,0.47374,0.29397,,0.0001063886,0.0010749567
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,405,9350.3,,,0.00050702,,0.000234,0.47258,0.2974,,0.0001069484,0.0010728766
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,410,9301,,,0.0005048,,0.00023417,0.47142,0.30083,,0.0001075153,0.0010708073
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,415,9251.7,,,0.00050257,,0.00023434,0.47026,0.30426,,0.0001080882,0.0010687067
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,420,9202.4,,,0.00050035,,0.00023451,0.4691,0.30768,,0.0001086673,0.0010666169
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,425,9153.2,,,0.00049812,,0.00023468,0.46794,0.31111,,0.0001092514,0.0010644954
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,430,9103.9,,,0.00049589,,0.00023485,0.46677,0.31454,,0.000109843,0.0010623862
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,435,9054.6,,,0.00049367,,0.00023502,0.46561,0.31797,,0.0001104411,0.001060265
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,440,9005.4,,,0.00049144,,0.00023519,0.46445,0.32139,,0.0001110445,0.0010581117
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,445,8956.1,,,0.00048921,,0.00023536,0.46329,0.32482,,0.0001116557,0.0010559477
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,450,8906.8,,,0.00048699,,0.00023553,0.46213,0.32825,,0.0001122738,0.0010537944
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,455,8857.5,,,0.00048476,,0.0002357,0.46097,0.33168,,0.0001128987,0.0010516086
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,460,8808.3,,,0.00048254,,0.00023587,0.45981,0.33511,,0.0001135293,0.0010494335
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,465,8759,,,0.00048031,,0.00023604,0.45865,0.33853,,0.0001141683,0.0010472256
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,470,8709.7,,,0.00047808,,0.00023621,0.45748,0.34196,,0.0001148145,0.0010450293
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,475,8660.5,,,0.00047586,,0.00023638,0.45632,0.34539,,0.0001154668,0.0010428208
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,480,8611.2,,,0.00047363,,0.00023655,0.45516,0.34882,,0.0001161278,0.0010405791
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,485,8561.9,,,0.00047141,,0.00023672,0.454,0.35225,,0.0001167965,0.001038348
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,490,8512.6,,,0.00046918,,0.00023689,0.45284,0.35567,,0.0001174729,0.0010360834
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,495,8463.4,,,0.00046695,,0.00023705,0.45168,0.3591,,0.0001181558,0.0010338071
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,500,8414.1,,,0.00046473,,0.00023722,0.45052,0.36253,,0.0001188481,0.0010315413
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,505,8364.8,,,0.0004625,,0.00023739,0.44936,0.36596,,0.0001195486,0.0010292416
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,510,8315.6,,,0.00046027,,0.00023756,0.44819,0.36938,,0.0001202559,0.0010269529
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,515,8266.3,,,0.00045805,,0.00023773,0.44703,0.37281,,0.0001209731,0.0010246516
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,520,8217,,,0.00045582,,0.0002379,0.44587,0.37624,,0.0001216989,0.0010223159
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,525,8167.8,,,0.0004536,,0.00023807,0.44471,0.37967,,0.000122432,0.0010199906
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,530,8118.5,,,0.00045137,,0.00023824,0.44355,0.3831,,0.0001231755,0.0010176305
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,535,8069.2,,,0.00044914,,0.00023841,0.44239,0.38652,,0.000123928,0.001015258
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,540,8019.9,,,0.00044692,,0.00023858,0.44123,0.38995,,0.0001246898,0.0010128958
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,545,7970.7,,,0.00044469,,0.00023875,0.44007,0.39338,,0.0001254595,0.0010104983
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,550,7921.4,,,0.00044246,,0.00023892,0.4389,0.39681,,0.0001262403,0.0010081112
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,555,7872.1,,,0.00044024,,0.00023909,0.43774,0.40024,,0.0001270309,0.0010057112
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,560,7822.9,,,0.00043801,,0.00023926,0.43658,0.40366,,0.0001278298,0.0010032755
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,565,7773.6,,,0.00043579,,0.00023943,0.43542,0.40709,,0.0001286405,0.0010008498
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,570,7724.3,,,0.00043356,,0.0002396,0.43426,0.41052,,0.0001294616,0.0009983881
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,575,7675,,,0.00043133,,0.00023977,0.4331,0.41395,,0.0001302932,0.0009959132
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,580,7625.8,,,0.00042911,,0.00023994,0.43194,0.41738,,0.0001311338,0.0009934482
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,585,7576.5,,,0.00042688,,0.00024011,0.43078,0.4208,,0.0001319871,0.0009909467
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,590,7527.2,,,0.00042465,,0.00024028,0.42961,0.42423,,0.0001328515,0.0009884546
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,595,7478,,,0.00042243,,0.00024045,0.42845,0.42766,,0.0001337256,0.0009859494
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,600,7428.7,,,0.0004202,,0.00024062,0.42729,0.43109,,0.0001346131,0.0009834071
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,605,7379.4,,,0.00041798,,0.00024079,0.42613,0.43451,,0.0001355124,0.0009808744
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,610,7330.1,,,0.00041575,,0.00024096,0.42497,0.43794,,0.0001364238,0.0009783044
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,615,7280.9,,,0.00041352,,0.00024113,0.42381,0.44137,,0.0001373457,0.0009757203
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,620,7231.6,,,0.0004113,,0.0002413,0.42265,0.4448,,0.000138282,0.0009731456
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,625,7182.3,,,0.00040907,,0.00024147,0.42149,0.44823,,0.0001392312,0.0009705331
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,630,7133.1,,,0.00040684,,0.00024164,0.42032,0.45165,,0.0001401915,0.0009679292
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,635,7083.8,,,0.00040462,,0.00024181,0.41916,0.45508,,0.0001411672,0.0009653116
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,640,7034.5,,,0.00040239,,0.00024198,0.418,0.45851,,0.0001421565,0.0009626555
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,645,6985.2,,,0.00040017,,0.00024215,0.41684,0.46194,,0.0001431598,0.0009600086
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,650,6936,,,0.00039794,,0.00024232,0.41568,0.46537,,0.0001441753,0.0009573229
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,655,6886.7,,,0.00039571,,0.00024249,0.41452,0.46879,,0.0001452074,0.0009546222
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,660,6837.4,,,0.00039349,,0.00024265,0.41336,0.47222,,0.0001462544,0.0009519305
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,665,6788.2,,,0.00039126,,0.00024282,0.4122,0.47565,,0.0001473145,0.0009491994
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,670,6738.9,,,0.00038903,,0.00024299,0.41103,0.47908,,0.0001483922,0.0009464759
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,675,6689.6,,,0.00038681,,0.00024316,0.40987,0.48251,,0.0001494858,0.0009437383
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,680,6640.4,,,0.00038458,,0.00024333,0.40871,0.48593,,0.0001505933,0.0009409606
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,685,6591.1,,,0.00038236,,0.0002435,0.40755,0.48936,,0.0001517197,0.0009381916
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,690,6541.8,,,0.00038013,,0.00024367,0.40639,0.49279,,0.0001528631,0.0009353823
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,695,6492.5,,,0.0003779,,0.00024384,0.40523,0.49622,,0.0001540239,0.0009325568
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,700,6443.3,,,0.00037568,,0.00024401,0.40407,0.49964,,0.0001552,0.0009297399
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,705,6394,,,0.00037345,,0.00024418,0.4029,0.50307,,0.0001563966,0.0009269049
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,710,6344.7,,,0.00037122,,0.00024435,0.40174,0.5065,,0.0001576119,0.0009240305
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,715,6295.5,,,0.000369,,0.00024452,0.40058,0.50993,,0.0001588436,0.0009211643
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,720,6246.2,,,0.00036677,,0.00024469,0.39942,0.51336,,0.0001600973,0.0009182565
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,725,6196.9,,,0.00036455,,0.00024486,0.39826,0.51678,,0.000161371,0.0009153568
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,730,6147.6,,,0.00036232,,0.00024503,0.3971,0.52021,,0.0001626651,0.000912415
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,735,6098.4,,,0.00036009,,0.0002452,0.39594,0.52364,,0.0001639774,0.000909456
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,740,6049.1,,,0.00035787,,0.00024537,0.39478,0.52707,,0.0001653138,0.0009065049
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,745,5999.8,,,0.00035564,,0.00024554,0.39361,0.5305,,0.0001666722,0.000903534
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,750,5950.6,,,0.00035341,,0.00024571,0.39245,0.53392,,0.0001680503,0.0009005224
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,755,5901.3,,,0.00035119,,0.00024588,0.39129,0.53735,,0.0001694542,0.0008975185
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,760,5852,,,0.00034896,,0.00024605,0.39013,0.54078,,0.0001708817,0.0008944711
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,765,5802.7,,,0.00034674,,0.00024622,0.38897,0.54421,,0.0001723336,0.0008914312
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,770,5753.5,,,0.00034451,,0.00024639,0.38781,0.54763,,0.0001738072,0.0008883474
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,775,5704.2,,,0.00034228,,0.00024656,0.38665,0.55106,,0.0001753094,0.0008852451
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,780,5654.9,,,0.00034006,,0.00024673,0.38549,0.55449,,0.0001768378,0.00088215
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,785,5605.7,,,0.00033783,,0.0002469,0.38432,0.55792,,0.0001783899,0.0008790331
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,790,5556.4,,,0.00033561,,0.00024707,0.38316,0.56135,,0.0001799726,0.0008759004
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,795,5507.1,,,0.00033338,,0.00024724,0.382,0.56477,,0.0001815838,0.0008727225
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,800,5457.8,,,0.00033115,,0.00024741,0.38084,0.5682,,0.000183224,0.0008695253
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,805,5408.6,,,0.00032893,,0.00024758,0.37968,0.57163,,0.0001848907,0.0008663348
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,810,5359.3,,,0.0003267,,0.00024775,0.37852,0.57506,,0.0001865915,0.0008630984
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,815,5310,,,0.00032447,,0.00024792,0.37736,0.57849,,0.0001883239,0.0008598421
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,820,5260.8,,,0.00032225,,0.00024809,0.3762,0.58191,,0.0001900852,0.0008565922
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,825,5211.5,,,0.00032002,,0.00024825,0.37503,0.58534,,0.0001918833,0.0008533184
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,830,5162.2,,,0.0003178,,0.00024842,0.37387,0.58877,,0.0001937159,0.0008500281
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,835,5113,,,0.00031557,,0.00024859,0.37271,0.5922,,0.0001955799,0.0008466905
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,840,5063.7,,,0.00031334,,0.00024876,0.37155,0.59563,,0.0001974841,0.000843332
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,845,5014.4,,,0.00031112,,0.00024893,0.37039,0.59905,,0.0001994257,0.0008399795
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,850,4965.1,,,0.00030889,,0.0002491,0.36923,0.60248,,0.0002014058,0.0008365788
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,855,4915.9,,,0.00030666,,0.00024927,0.36807,0.60591,,0.0002034216,0.0008331567
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,860,4866.6,,,0.00030444,,0.00024944,0.36691,0.60934,,0.0002054823,0.0008297403
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,865,4817.3,,,0.00030221,,0.00024961,0.36574,0.61276,,0.0002075852,0.0008262974
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,870,4768.1,,,0.00029999,,0.00024978,0.36458,0.61619,,0.0002097271,0.0008228372
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,875,4718.8,,,0.00029776,,0.00024995,0.36342,0.61962,,0.0002119183,0.0008193275
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,880,4669.5,,,0.00029553,,0.00025012,0.36226,0.62305,,0.0002141557,0.0008157953
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,885,4620.2,,,0.00029331,,0.00025029,0.3611,0.62648,,0.0002164408,0.0008122681
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,890,4571,,,0.00029108,,0.00025046,0.35994,0.6299,,0.0002187705,0.0008086903
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,895,4521.7,,,0.00028885,,0.00025063,0.35878,0.63333,,0.0002211558,0.0008050895
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,900,4472.4,,,0.00028663,,0.0002508,0.35762,0.63676,,0.0002235936,0.0008014932
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,905,4423.2,,,0.0002844,,0.00025097,0.35645,0.64019,,0.0002260807,0.0007978679
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,910,4373.9,,,0.00028218,,0.00025114,0.35529,0.64362,,0.0002286289,0.0007942244
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,915,4324.6,,,0.00027995,,0.00025131,0.35413,0.64704,,0.0002312353,0.0007905289
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,920,4275.3,,,0.00027772,,0.00025148,0.35297,0.65047,,0.0002339017,0.0007868091
7964,10.1039/c2ee22622g,17501,3a,21016,4E19,undefined,925,4226.1,,,0.0002755,,0.00025165,0.35181,0.6539,,0.0002366248,0.0007830931
7964,10.1039/c2ee22622g,17502,3b,21016,4E19,undefined,930,,,,0.00027327,,0.00025182,0.35065,0.65733,,,0.0007793241
7964,10.1039/c2ee22622g,17504,3c,21016,4E19,undefined,305,,,,0.00055155,,,0.49581,0.22884,,,0.0011124221
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,310,19958,,,0.00055805,,0.00016191,0.53956,0.19853,,0.0000501052,0.0010342687
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,315,19853,,,0.00055707,,0.00016246,0.53829,0.20319,,0.0000503702,0.0010348883
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,320,19748,,,0.0005561,,0.00016301,0.53702,0.20786,,0.000050638,0.0010355294
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,325,19643,,,0.00055512,,0.00016355,0.53575,0.21252,,0.0000509087,0.0010361549
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,330,19538,,,0.00055414,,0.0001641,0.53448,0.21719,,0.0000511823,0.0010367834
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,335,19433,,,0.00055317,,0.00016465,0.53321,0.22185,,0.0000514589,0.0010374337
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,340,19327,,,0.00055219,,0.0001652,0.53194,0.22651,,0.0000517411,0.0010380682
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,345,19222,,,0.00055121,,0.00016574,0.53067,0.23118,,0.0000520237,0.0010387058
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,350,19117,,,0.00055024,,0.00016629,0.5294,0.23584,,0.0000523095,0.0010393653
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,355,19012,,,0.00054926,,0.00016684,0.52813,0.24051,,0.0000525984,0.0010400091
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,360,18907,,,0.00054829,,0.00016738,0.52686,0.24517,,0.0000528905,0.0010406749
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,365,18802,,,0.00054731,,0.00016793,0.52559,0.24983,,0.0000531858,0.001041325
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,370,18697,,,0.00054633,,0.00016848,0.52432,0.2545,,0.0000534845,0.0010419782
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,375,18592,,,0.00054536,,0.00016903,0.52305,0.25916,,0.0000537866,0.0010426537
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,380,18486,,,0.00054438,,0.00016957,0.52177,0.26383,,0.000054095,0.0010433333
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,385,18381,,,0.00054341,,0.00017012,0.5205,0.26849,,0.000054404,0.0010440154
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,390,18276,,,0.00054243,,0.00017067,0.51923,0.27315,,0.0000547166,0.0010446815
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,395,18171,,,0.00054145,,0.00017121,0.51796,0.27782,,0.0000550327,0.001045351
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,400,18066,,,0.00054048,,0.00017176,0.51669,0.28248,,0.0000553526,0.0010460431
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,405,17961,,,0.0005395,,0.00017231,0.51542,0.28715,,0.0000556762,0.0010467192
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,410,17856,,,0.00053852,,0.00017286,0.51415,0.29181,,0.0000560036,0.0010473986
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,415,17751,,,0.00053755,,0.0001734,0.51288,0.29647,,0.0000563349,0.0010481009
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,420,17646,,,0.00053657,,0.00017395,0.51161,0.30114,,0.0000566701,0.0010487872
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,425,17540,,,0.0005356,,0.0001745,0.51034,0.3058,,0.0000570125,0.0010494964
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,430,17435,,,0.00053462,,0.00017504,0.50907,0.31047,,0.0000573559,0.0010501896
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,435,17330,,,0.00053364,,0.00017559,0.5078,0.31513,,0.0000577034,0.0010508862
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,440,17225,,,0.00053267,,0.00017614,0.50653,0.31979,,0.0000580552,0.001051606
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,445,17120,,,0.00053169,,0.00017668,0.50526,0.32446,,0.0000584112,0.0010523097
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,450,17015,,,0.00053071,,0.00017723,0.50399,0.32912,,0.0000587717,0.0010530169
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,455,16910,,,0.00052974,,0.00017778,0.50272,0.33379,,0.0000591366,0.0010537476
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,460,16805,,,0.00052876,,0.00017833,0.50145,0.33845,,0.0000595061,0.0010544621
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,465,16699,,,0.00052779,,0.00017887,0.50018,0.34311,,0.0000598838,0.0010552001
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,470,16594,,,0.00052681,,0.00017942,0.49891,0.34778,,0.0000602627,0.0010559219
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,475,16489,,,0.00052583,,0.00017997,0.49763,0.35244,,0.0000606465,0.0010566686
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,480,16384,,,0.00052486,,0.00018051,0.49636,0.35711,,0.0000610352,0.001057418
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,485,16279,,,0.00052388,,0.00018106,0.49509,0.36177,,0.0000614288,0.001058151
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,490,16174,,,0.0005229,,0.00018161,0.49382,0.36644,,0.0000618276,0.0010588879
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,495,16069,,,0.00052193,,0.00018216,0.49255,0.3711,,0.0000622316,0.0010596488
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,500,15964,,,0.00052095,,0.0001827,0.49128,0.37576,,0.0000626409,0.0010603933
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,505,15859,,,0.00051998,,0.00018325,0.49001,0.38043,,0.0000630557,0.001061162
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,510,15753,,,0.000519,,0.0001838,0.48874,0.38509,,0.00006348,0.0010619143
7964,10.1039/c2ee22622g,17501,3a,21017,1E20,undefined,515,15648,,,0.00051802,,0.00018434,0.48747,0.38976,,0.0000639059,0.0010626705
